idDrink,strDrink,strDrinkAlternate,strTags,strVideo,strCategory,strIBA,strAlcoholic,strGlass,strInstructions,strInstructionsES,strInstructionsDE,strInstructionsFR,strInstructionsIT,strInstructionsZH-HANS,strInstructionsZH-HANT,strDrinkThumb,strIngredient1,strIngredient2,strIngredient3,strIngredient4,strIngredient5,strIngredient6,strIngredient7,strIngredient8,strIngredient9,strIngredient10,strIngredient11,strIngredient12,strIngredient13,strIngredient14,strIngredient15,strMeasure1,strMeasure2,strMeasure3,strMeasure4,strMeasure5,strMeasure6,strMeasure7,strMeasure8,strMeasure9,strMeasure10,strMeasure11,strMeasure12,strMeasure13,strMeasure14,strMeasure15,strImageSource,strImageAttribution,strCreativeCommonsConfirmed,dateModified
11403,Gin And Tonic,,,,Ordinary Drink,,Alcoholic,Highball glass,Pour the gin and the tonic water into a highball glass almost filled with ice cubes. Stir well. Garnish with the lime wedge.,,"Gießen Sie den Gin und das Tonic Water in ein Highball-Glas, das fast mit Eiswürfeln gefüllt ist. Gut umrühren. Mit dem Limettenkeil garnieren.",,Versare il gin e l'acqua tonica in un bicchiere highball quasi riempito di cubetti di ghiaccio. Guarnire con lo spicchio di lime. Mescolare bene.,,,https://www.thecocktaildb.com/images/media/drink/z0omyp1582480573.jpg,Gin,Tonic water,Lime,,,,,,,,,,,,,2 oz ,5 oz ,1 ,,,,,,,,,,,,,,,Yes,2016-08-28 18:37:11
178314,Gin Basil Smash,,"Europe,Summer",,Cocktail,,Alcoholic,Highball glass,"Muddle Basil leaves (~ 10) with Suggar Syrup in a shaker. Add Gin an Lemon Juice.
Filter and serve in a tumbler with ice",,,,Pestare le foglie di basilico (~ 10) con lo sciroppo di zucchero in uno shaker. Aggiungi gin e succo di limone. Filtrare e servire in un tumbler con ghiaccio,,,https://www.thecocktaildb.com/images/media/drink/jqh2141572807327.jpg,Gin,Lemon Juice,Sugar Syrup,Basil,,,,,,,,,,,,6 cl,2 cl,2 cl,Whole,,,,,,,,,,,,,,No,
11407,Gin Cooler,,,,Ordinary Drink,,Alcoholic,Collins glass,Stir powdered sugar and 2 oz. carbonated water in a collins glass. Fill glass with ice and add gin. Fill with carbonated water and stir. Add the lemon peel and the orange spiral so that the end of the orange spiral dangles over rim of glass.,,"Puderzucker und 6 cl. kohlensäurehaltiges Wasser in einem Collins-Glas verrühren. Das Glas mit Eis füllen und Gin hinzufügen. Mit kohlensäurehaltigem Wasser auffüllen und umrühren. Fügen Sie die Zitronenschale und die Orangenspirale so hinzu, dass das Ende der Orangenspirale über den Glasrand baumelt.",,Mescolare lo zucchero a velo 56g e acqua gassata in un bicchiere Collins. Riempi il bicchiere di ghiaccio e aggiungi il gin. Riempi con acqua gassata e mescola. Aggiungere la scorza di limone e la spirale di arancia in modo che l'estremità della spirale penda sul bordo del vetro.,,,https://www.thecocktaildb.com/images/media/drink/678xt11582481163.jpg,Gin,Carbonated water,Powdered sugar,Orange spiral,Lemon peel,,,,,,,,,,,2 oz ,,,,,,,,,,,,,,,,,Yes,2016-11-10 23:21:49
11408,Gin Daisy,,,,Ordinary Drink,,Alcoholic,Old-fashioned glass,"In a shaker half-filled with ice cubes, combine the gin, lemon juice, sugar, and grenadine. Shake well. Pour into an old-fashioned glass and garnish with the cherry and the orange slice.",,"In einem Shaker, der halb mit Eiswürfeln gefüllt ist, Wein, Zitronensaft, Zucker und Grenadine vermengen. Gut schütteln. In ein old-fashioned Glas geben und mit der Kirsche und der Orangenscheibe garnieren.",,"In uno shaker riempito a metà con cubetti di ghiaccio, unire il vino, il succo di limone, lo zucchero e la granatina.Versare in un bicchiere vecchio stile e guarnire con la ciliegia e la fetta d'arancia.Agitare bene.",,,https://www.thecocktaildb.com/images/media/drink/z6e22f1582581155.jpg,Gin,Lemon juice,Sugar,Grenadine,Maraschino cherry,Orange,,,,,,,,,,2 oz ,1 oz ,1/2 tsp superfine ,1/2 tsp ,1 ,1 ,,,,,,,,,,,,Yes,2016-11-10 23:19:04
11410,Gin Fizz,,"IBA,Classic",https://www.youtube.com/watch?v=obGhGNUKx30,Ordinary Drink,Unforgettables,Alcoholic,Highball glass,"Shake all ingredients with ice cubes, except soda water. Pour into glass. Top with soda water.",,"Alle Zutaten mit Eiswürfel schütteln, außer Sodawasser. In das Glas gießen. Mit Sodawasser auffüllen.",,"Shakerare tutti gli ingredienti con cubetti di ghiaccio, tranne l'acqua gassata. Versare nel bicchiere. Completare con acqua gassata.",,,https://www.thecocktaildb.com/images/media/drink/drtihp1606768397.jpg,Gin,Lemon,Powdered sugar,Carbonated water,,,,,,,,,,,,2 oz ,Juice of 1/2 ,1 tsp ,,,,,,,,,,,,,https://commons.wikimedia.org/wiki/File:15-09-26-RalfR-WLC-0032.jpg,,Yes,2017-09-02 12:29:32
17230,Gin Rickey,,,,Cocktail,,Alcoholic,Highball glass,Half-fill a tall glass with ice. Mix the gin and Grenadine together and pour over the ice. Add the lime or lemon juice and top off with soda water. Decorate the glass with lime and/or lemon slices.,,Füllen Sie ein hohes Glas halb mit Eis. Gin und Grenadine vermischen und über das Eis gießen. Limetten- oder Zitronensaft hinzufügen und mit Sodawasser auffüllen. Das Glas mit Limetten- und/oder Zitronenscheiben dekorieren.,,"Riempi a metà un bicchiere alto di ghiaccio.
Mescolare il gin e la Grenadine e versare sul ghiaccio.
Aggiungere il succo di lime o limone e completare con acqua gassata.
Decorare il bicchiere con lime e / o fettine di limone.",,,https://www.thecocktaildb.com/images/media/drink/s00d6f1504883945.jpg,Gin,Grenadine,lemon,Soda Water,Lime,,,,,,,,,,,2 oz ,1 tsp ,Juice of 1/2 ,Top up with,Garnish,,,,,,,,,,,,,No,2017-09-08 16:19:05
11415,Gin Sling,,,,Ordinary Drink,,Alcoholic,Old-fashioned glass,Dissolve powdered sugar in mixture of water and juice of lemon. Add gin. Pour into an old-fashioned glass over ice cubes and stir. Add the twist of orange peel and serve.,,Puderzucker in einer Mischung aus Wasser und Zitronensaft auflösen. Gin hinzufügen. In ein old-fashioned Glas über Eiswürfel gießen und umrühren. Die  Orangenspirale hinzufügen und servieren.,,Sciogliere lo zucchero a velo in una miscela di acqua e succo di limone. Aggiungi il gin. Versare in un bicchiere vecchio stile con dei cubetti di ghiaccio e mescolare.Aggiungere la scorza d'arancia e servire.,,,https://www.thecocktaildb.com/images/media/drink/8cl9sm1582581761.jpg,Gin,Lemon,Powdered sugar,Water,Orange peel,,,,,,,,,,,2 oz ,Juice of 1/2 ,1 tsp ,1 tsp ,Twist of ,,,,,,,,,,,https://www.thecocktaildb.com/drink/11415,,Yes,2017-09-08 16:10:40
11416,Gin Smash,,"Citrus,StrongFlavor",,Ordinary Drink,,Alcoholic,Old-fashioned glass,"Muddle sugar with carbonated water and mint sprigs in an old-fashioned glass. Add gin and 1 ice cube. Stir, add the orange slice and the cherry, and serve.",,"Den Zucker mit kohlensäurehaltigem Wasser und Minzzweigen in einem old-fashioned Glas vermengen. Gin und 1 Eiswürfel dazugeben. Umrühren, die Orangenscheibe und die Kirsche dazugeben und servieren.",,"Pestare lo zucchero con acqua gassata e rametti di menta in un bicchiere vecchio stile.Aggiungi il gin e 1 cubetto di ghiaccio.Mescolate, aggiungete la fetta d'arancia e la ciliegia e servite.",,,https://www.thecocktaildb.com/images/media/drink/iprva61606768774.jpg,Gin,Carbonated water,Sugar,Mint,Orange,Cherry,,,,,,,,,,2 oz ,1 oz ,1 cube ,4 ,1 slice ,1 ,,,,,,,,,,https://commons.wikimedia.org/wiki/File:Gin_Basil_Smash.jpg,© Erich Wagner (www.eventografie.de),Yes,2017-09-08 16:14:16
11417,Gin Sour,,Sour,,Ordinary Drink,,Alcoholic,Whiskey sour glass,"In a shaker half-filled with ice cubes, combine the gin, lemon juice, and sugar. Shake well. Strain into a sour glass and garnish with the orange slice and the cherry.",,"In einem Shaker, der halb mit Eiswürfeln gefüllt ist, Gin, Zitronensaft und Zucker mischen. Gut schütteln. In ein Sour Glas abseihen und mit der Orangenscheibe und der Kirsche garnieren.",,"In uno shaker riempito a metà con cubetti di ghiaccio, unisci il gin, il succo di limone e lo zucchero.Filtrare in un bicchiere e guarnire con la fetta d'arancia e la ciliegia.Agitare bene.",,,https://www.thecocktaildb.com/images/media/drink/noxp7e1606769224.jpg,Gin,Lemon juice,Sugar,Orange,Maraschino cherry,,,,,,,,,,,2 oz ,1 oz ,1/2 tsp superfine ,1 ,1 ,,,,,,,,,,,https://pixabay.com/photos/gin-and-tonic-gin-sour-cocktail-4499713/,Inactive account – ID 7303458,Yes,2017-09-08 16:12:03
11418,Gin Squirt,,,,Ordinary Drink,,Alcoholic,Highball glass,"Stir gin, grenadine, and powdered sugar with ice and strain into a highball glass over ice cubes. Fill with carbonated water and stir. Decorate with the pineapple chunks and the strawberries and serve.",,,,"Mescolare gin, granatina e zucchero a velo con ghiaccio e filtrare in un bicchiere highball su cubetti di ghiaccio. Riempi con acqua gassata e mescola. Decorare con i pezzi di ananas e le fragole e servire.",,,https://www.thecocktaildb.com/images/media/drink/xrbhz61504883702.jpg,Gin,Grenadine,Powdered sugar,Pineapple,Strawberries,Carbonated water,,,,,,,,,,1 1/2 oz ,1 tsp ,1 tblsp ,3 chunks,2 ,,,,,,,,,,,,,No,2017-09-08 16:15:02
11419,Gin Swizzle,,,,Ordinary Drink,,Alcoholic,Highball glass,"In a shaker half-filled with ice cubes, combine the lime juice, sugar, gin, and bitters. Shake well. Almost fill a colling glass with ice cubes. Stir until the glass is frosted. Strain the mixture in the shaker into the glass and add the club soda.",,"In einem Shaker, der halb mit Eiswürfeln gefüllt ist, Limettensaft, Zucker, Gin und Bitter vermengen. Gut schütteln. Füllen Sie ein gekühltes Glas mit Eiswürfel. Rühren Sie, bis das Glas mattiert ist. Die Mischung im Shaker in das Glas abseihen und das Club-Soda hinzufügen.",,"In uno shaker riempito a metà con cubetti di ghiaccio, unisci il succo di lime, lo zucchero, il gin e il bitter, agitare bene. Riempi quasi a l'orlo un bicchiere Collins con dei cubetti di ghiaccio. Mescolare fino a quando il bicchiere è ghiacciato. Filtrare la miscela nello shaker e versala nel bicchiere, infine aggiungere la soda club.",,,https://www.thecocktaildb.com/images/media/drink/sybce31504884026.jpg,Lime juice,Sugar,Gin,Bitters,Club soda,,,,,,,,,,,1 1/2 oz ,1 tsp superfine ,2 oz ,1 dash ,3 oz ,,,,,,,,,,,,,No,2017-09-08 16:20:26
11420,Gin Toddy,,,,Ordinary Drink,,Alcoholic,Old-fashioned glass,"Mix powdered sugar and water in an old-fashioned glass. Add gin and one ice cube. Stir, add the twist of lemon peel, and serve.",,"Puderzucker und Wasser in einem old-fashioned Glas mischen. Gin und einen Eiswürfel dazugeben. Umrühren, Zitronenschale hinzufügen und servieren.",,"Mescolare lo zucchero a velo e l'acqua in un bicchiere vecchio stile. Aggiungi il gin e un cubetto di ghiaccio. Mescolare, aggiungere la scorza di limone e servire.",,,https://www.thecocktaildb.com/images/media/drink/jxstwf1582582101.jpg,Gin,Water,Powdered sugar,Lemon peel,,,,,,,,,,,,2 oz ,2 tsp ,1/2 tsp ,1 twist of ,,,,,,,,,,,,,,Yes,2017-09-07 22:45:24
17175,Girl From Ipanema,,,,Ordinary Drink,,Alcoholic,Wine Glass,"Add the cachaca, lemon juice and syrup to your boston glass. Add ice and shake until ice cold. Pour into a chilled flute and top-up with Champagne",,"Füge den Cachaca, Zitronensaft und Sirup in ein Bostonglas ein. Eis dazugeben und schütteln, bis das Glas eiskalt ist. In eine gekühlte Glasflöte füllen und mit Champagner auffüllen.",,"Aggiungi la cachaca, il succo di limone e lo sciroppo in un mixing glass.
Aggiungere il ghiaccio e agitare fino a quando non si sarà raffreddato.
Versare in un bicchiere da vino freddo e rabboccare con champagne",,,https://www.thecocktaildb.com/images/media/drink/xypspq1469090633.jpg,Cachaca,Lemon Juice,Agave Syrup,Champagne,,,,,,,,,,,,25 ml,15 ml,10 ml,top up with,,,,,,,,,,,,,,No,2016-07-21 09:43:53
11422,Godchild,,,,Ordinary Drink,,Alcoholic,Champagne flute,"Shake all ingredients well with cracked ice, strain into a champagne flute, and serve.",,"Alle Zutaten gut mit gebrochenem Eis schütteln, in ein Sektglas abseihen und servieren.",,"Shakerare bene tutti gli ingredienti con ghiaccio tritato, filtrare in un flute da champagne e servire.",,,https://www.thecocktaildb.com/images/media/drink/m5nhtr1504820829.jpg,Vodka,Amaretto,Heavy cream,,,,,,,,,,,,,1 oz ,1 oz ,1 oz ,,,,,,,,,,,,,,,No,2017-09-07 22:47:09
11423,Godfather,,"IBA,ContemporaryClassic",,Ordinary Drink,Contemporary Classics,Alcoholic,Old-fashioned glass,Pour all ingredients directly into old fashioned glass filled with ice cubes. Stir gently.,,Alle Zutaten direkt in ein old-fashioned Glas mit Eiswürfeln geben. Vorsichtig umrühren.,,Versare tutti gli ingredienti direttamente nel bicchiere vecchio stile riempito di cubetti di ghiaccio. Mescola delicatamente.,,,https://www.thecocktaildb.com/images/media/drink/e5zgao1582582378.jpg,Scotch,Amaretto,,,,,,,,,,,,,,1 1/2 oz ,3/4 oz ,,,,,,,,,,,,,,https://www.thecocktaildb.com/drink/11423-Godfather,TheCocktailDB.com,Yes,2017-09-02 17:15:28
11424,Godmother,,"IBA,ContemporaryClassic",,Ordinary Drink,,Alcoholic,Old-fashioned glass,Pour vodka and amaretto into an old-fashioned glass over ice and serve.,,Wodka und Amaretto in ein old-fashioned Glas über Eis gießen und servieren.,,Versare la vodka e l'amaretto in un bicchiere vecchio stile con ghiaccio e servire.,,,https://www.thecocktaildb.com/images/media/drink/quksqg1582582597.jpg,Vodka,Amaretto,,,,,,,,,,,,,,1 1/2 oz ,3/4 oz ,,,,,,,,,,,,,,https://www.thecocktaildb.com/drink/11424-Godmother,TheCocktailDB.com,Yes,2017-09-02 17:16:24
17199,Golden dream,,"IBA,ContemporaryClassic",,Ordinary Drink,Contemporary Classics,Alcoholic,Cocktail glass,Shake with cracked ice. Strain into glass and serve.,,Mit gebrochenem Eis schütteln. In ein Glas abseihen und servieren.,,"Shakerare con ghiaccio tritato.
Filtrare nel bicchiere e servire.",,,https://www.thecocktaildb.com/images/media/drink/qrot6j1504369425.jpg,Galliano,Triple Sec,orange juice,Cream,,,,,,,,,,,,2 parts,2 parts,2 parts,1 part,,,,,,,,,,,,,,No,2017-09-02 17:23:45
15427,Grand Blue,,,,Ordinary Drink,,Alcoholic,Old-fashioned glass,Serve in an old fashioned glass.,,In einem old-fashioned Glas servieren.,,"Versare tutti gli ingredienti in un bicchiere, mescola bene.",,,https://www.thecocktaildb.com/images/media/drink/vsrsqu1472761749.jpg,Malibu rum,Peach schnapps,Blue Curacao,Sweet and sour,,,,,,,,,,,,1 1/2 cl ,1 1/2 cl ,1 1/2 cl ,3 cl ,,,,,,,,,,,,,,No,2016-09-01 21:29:09
11433,Grass Skirt,,,,Ordinary Drink,,Alcoholic,Old-fashioned glass,"In a shaker half-filled with ice cubes, combine the gin, triple sec, pineapple juice, and grenadine. Shake well. Pour into an old-fashioned glass and garnish with the pineapple slice.",,"In einem Shaker, der halb mit Eiswürfel gefüllt ist, den Gin, die Triple Sec, Ananassaft und Grenadine miteinander vermengen. Gut schütteln. In ein old-fashioned Glas geben und mit der Ananasscheibe garnieren.",,"In uno shaker riempito a metà con cubetti di ghiaccio, unisci il gin, il triple sec, il succo d'ananas e la granatina, versare in un bicchiere vecchio stile e guarnire con la fetta di ananas. Agitare bene",,,https://www.thecocktaildb.com/images/media/drink/qyvprp1473891585.jpg,Gin,Triple sec,Pineapple juice,Grenadine,Pineapple,,,,,,,,,,,1 1/2 oz ,1 oz ,1 oz ,1/2 tsp ,1 ,,,,,,,,,,,,,No,2016-09-14 23:19:46
17200,Grasshopper,,"IBA,ContemporaryClassic,Halloween",,Ordinary Drink,Contemporary Classics,Alcoholic,Cocktail glass,Pour ingredients into a cocktail shaker with ice. Shake briskly and then strain into a chilled cocktail glass.,,Zutaten in einen Cocktailshaker mit Eis geben. Zügig schütteln und dann in ein gekühltes Cocktailglas abseihen.,,"Versare gli ingredienti in uno shaker con ghiaccio.
Agitare energicamente e poi filtrare in una coppetta da cocktail fredda.",,,https://www.thecocktaildb.com/images/media/drink/aqm9el1504369613.jpg,Green Creme de Menthe,Creme de Cacao,Light cream,,,,,,,,,,,,,3/4 oz ,3/4 oz white ,3/4 oz ,,,,,,,,,,,,,,,No,2017-09-02 17:26:53
13497,Green Goblin,,,,Beer,,Alcoholic,Pint glass,"Cider First, Lager then Curacao",,"Zuerst Apfelwein, dann Lager und Curacao.",,"Sidro prima, Lager poi Curacao",,,https://www.thecocktaildb.com/images/media/drink/qxprxr1454511520.jpg,Cider,Lager,Blue Curacao,,,,,,,,,,,,,1/2 pint hard ,1/2 pint ,1 shot ,,,,,,,,,,,,,,,No,2016-02-03 14:58:40
17252,Greyhound,,,,Cocktail,,Alcoholic,Collins glass,"Add the vodka to a Collins glass filled with ice.
Top with grapefruit juice and stir.

",,Den Wodka in ein mit Eis gefülltes Collins-Glas geben. Mit Grapefruitsaft übergießen und umrühren.,,"Versa la vodka in un bicchiere Collins pieno di ghiaccio, aggiungi il succo di pompelmo e mescola.",,,https://www.thecocktaildb.com/images/media/drink/g5upn41513706732.jpg,Vodka,Grapefruit Juice,,,,,,,,,,,,,,1 1/2 oz,3 oz,,,,,,,,,,,,,,,,No,2017-12-19 18:05:32
14642,Grim Reaper,,,,Ordinary Drink,,Alcoholic,Old-fashioned glass,Mix Kahlua and 151 in glass. Quickly add ice and pour grenadine over ice to give ice red tint.,,"Kahlua und 151 in einem Glas mischen. Füge schnell Eis hinzu und gieße Grenadine über das Eis, um eine rötliche Farbe zu erhalten.",,"Mescola Kahlua e 151 nel bicchiere.
Aggiungi rapidamente il ghiaccio e versa la granatina sul ghiaccio per dare una sfumatura rosso ghiaccio.",,,https://www.thecocktaildb.com/images/media/drink/kztu161504883192.jpg,Kahlua,151 proof rum,Grenadine,,,,,,,,,,,,,1 oz ,1 oz Bacardi ,1 dash ,,,,,,,,,,,,,,,No,2017-09-08 16:06:32
12762,Grizzly Bear,,,,Ordinary Drink,,Alcoholic,Collins Glass,"Served over ice. Sounds nasty, but tastes great.",,"Serviert über Eis. Klingt übel, schmeckt aber super.",,"Mescolare tutti gli ingredienti tranne il latte in un bicchiere con ghiaccio.
Completare con il latte.
Servire.",,,https://www.thecocktaildb.com/images/media/drink/k6v97f1487602550.jpg,Amaretto,Jägermeister,Kahlua,Milk,,,,,,,,,,,,1 part ,1 part ,1 part ,2 1/2 parts ,,,,,,,,,,,,,,No,2017-02-20 14:55:50
16262,H.D.,,,,Coffee / Tea,,Alcoholic,Beer mug,Mix the whisky and Baileys Cream in a beer-glass (at least 50 cl). Fill the rest of the glass with coffee.,,Den Whisky und die Baileys Cream in einem Bierglas (mind. 50 cl) mischen. Füllen Sie den Rest des Glases mit Kaffee.,,"Mescolare il whisky e la crema di Baileys in un bicchiere da birra (almeno 50 cl).
Riempi il resto del bicchiere di caffè.",,,https://www.thecocktaildb.com/images/media/drink/upusyu1472667977.jpg,Whisky,Baileys irish cream,Coffee,,,,,,,,,,,,,4 cl ,8 cl ,,,,,,,,,,,,,,,,No,2016-08-31 19:26:18
178313,Halloween Punch,,Halloween,,Punch / Party Drink,,Alcoholic,Punch bowl,"Tip the cherry juice, orange peel, chilli, cinnamon sticks, cloves and ginger into a large saucepan. Simmer for 5 mins, then turn off the heat. Leave to cool, then chill for at least 4 hrs, or up to 2 days – the longer you leave it the more intense the flavours. If serving to young children, take the chilli out after a few hours.

When you’re ready to serve, pour the juice into a jug. Serve in glass bottles or glasses and pop a straw in each. If you're adding vodka, do so at this stage. Dangle a fangs sweet from each glass.",,,,"Versare il succo di ciliegia, la buccia d'arancia, il peperoncino, i bastoncini di cannella, i chiodi di garofano e lo zenzero in una grande casseruola. Cuocere a fuoco lento per 5 minuti, quindi spegnere il fuoco. Raffreddare per almeno 4 ore o fino a 2 giorni: più a lungo lo lasci, più intensi sono i sapori. Se servi ai bambini piccoli, togli il peperoncino dopo alcune ore.

Quando sei pronto per servire, versa il succo in una caraffa. Servire in bottiglie o bicchieri di vetro e inserire una cannuccia in ciascuno. Se stai aggiungendo la vodka, fallo in questa fase. Fai ciondolare una zanna dolce da ogni bicchiere.",,,https://www.thecocktaildb.com/images/media/drink/7hcgyj1571687671.jpg,Cherry Juice,Orange Peel,Red Chili Flakes,Cloves,Ginger,Vodka,,,,,,,,,,1 bottle,3,1,10,6,20 cl,,,,,,,,,,,,No,
12766,Happy Skipper,,,,Ordinary Drink,,Alcoholic,Highball glass,"Pour Captain Morgan's Spiced Rum over ice, fill glass to top with Ginger Ale. Garnish with lime. Tastes like a cream soda. Named for the Gilligan's Island reference (""The Captain"" *in* ""Ginger"" is a Happy Skipper!)",,"Captain Morgan's Spiced Rum über Eis in ein mit Eis gefüllten Glas giessen und mit Ginger Ale auffüllen. Mit Limette garnieren. Schmeckt wie ein Sahnesoda. Benannt nach der Referenz auf die Gilligan's Island (""The Captain"" *in* ""Ginger"" ist ein glücklicher Skipper!)",,"Versare il rum speziato di Captain Morgan sul ghiaccio, riempire il bicchiere con Ginger Ale. Guarnire con il lime. Chiamato per il riferimento a Gilligan's Island (""Il capitano"" * in * ""Ginger"" è uno skipper felice!)",,,https://www.thecocktaildb.com/images/media/drink/42w2g41487602448.jpg,Spiced rum,Ginger ale,Lime,Ice,,,,,,,,,,,,1 1/2 cl ,,,,,,,,,,,,,,,,,No,2017-02-20 14:54:09
11462,Harvey Wallbanger,,"IBA,ContemporaryClassic",,Ordinary Drink,Contemporary Classics,Alcoholic,Collins glass,"Stir the vodka and orange juice with ice in the glass, then float the Galliano on top. Garnish and serve.",,"Wodka und Orangensaft mit Eis im Glas verrühren, dann den Galliano darauf verteilen. Garnieren und servieren.",,"Mescolare la vodka e il succo d'arancia con ghiaccio nel bicchiere, successivamente versa nel drink il Galliano. Guarnire e servire.",,,https://www.thecocktaildb.com/images/media/drink/7os4gs1606854357.jpg,Vodka,Galliano,Orange juice,,,,,,,,,,,,,1 oz ,1/2 oz ,4 oz ,,,,,,,,,,,,,https://pxhere.com/en/photo/1435855,rawpixel.com,Yes,2017-09-02 17:28:45
11470,Havana Cocktail,,,,Ordinary Drink,,Alcoholic,Cocktail glass,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a cocktail glass.",,"In einem Shaker, der halb mit Eiswürfel gefüllt ist, alle Zutaten vermengen. Gut schütteln. In ein Cocktailglas abseihen.",,"In uno shaker riempito a metà con cubetti di ghiaccio, unire tutti gli ingredienti.Agitare bene.Filtrare in un bicchiere da cocktail.",,,https://www.thecocktaildb.com/images/media/drink/59splc1504882899.jpg,Light rum,Pineapple juice,Lemon juice,,,,,,,,,,,,,1 oz ,1 oz ,1 tsp ,,,,,,,,,,,,,,,No,2017-09-08 16:01:40
11472,Hawaiian Cocktail,,,,Ordinary Drink,,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",,"Alle Zutaten mit Eis schütteln, in ein Cocktailglas abseihen und servieren.",,"Shakerare tutti gli ingredienti con ghiaccio, filtrare in una coppetta da cocktail e servire.",,,https://www.thecocktaildb.com/images/media/drink/ujoh9x1504882987.jpg,Gin,Triple sec,Pineapple juice,,,,,,,,,,,,,2 oz ,1/2 oz ,1 tblsp ,,,,,,,,,,,,,,,No,2017-09-08 16:03:07
17201,Hemingway Special,,"IBA,ContemporaryClassic",,Ordinary Drink,Contemporary Classics,Alcoholic,Cocktail glass,Pour all ingredients into a shaker with ice. Shake.,,Alle Zutaten in einen Shaker mit Eis geben. Schütteln.,,"Versare tutti gli ingredienti in uno shaker con ghiaccio.
Agita.",,,https://www.thecocktaildb.com/images/media/drink/jfcvps1504369888.jpg,Rum,Grapefruit Juice,Maraschino Liqueur,Lime Juice,,,,,,,,,,,,12 parts,8 parts,3 parts,3 parts,,,,,,,,,,,,,,No,2017-09-02 17:31:28
15813,Herbal flame,,,,Coffee / Tea,,Alcoholic,Mason jar,"Pour Hot Damn 100 in bottom of a jar or regular glass. Fill the rest of the glass with sweet tea. Stir with spoon, straw, or better yet a cinnamon stick and leave it in.",,"Gießen Sie Hot Damn 100 auf den Boden eines normalen Glases. Füllen Sie den Rest des Glases mit süßem Tee. Mit einem Löffel, Strohhalm oder besser noch einer Zimtstange umrühren und darin belassen.",,"Versa Hot Damn 100 sul fondo di un barattolo o di un bicchiere normale.
Riempi il resto del bicchiere con tè dolce.
Mescola con un cucchiaio, una cannuccia o, meglio ancora, una stecca di cannella e lasciala dentro.",,,https://www.thecocktaildb.com/images/media/drink/rrstxv1441246184.jpg,Hot Damn,Tea,,,,,,,,,,,,,,5 shots ,very sweet ,,,,,,,,,,,,,,,,No,2015-09-03 03:09:44
11476,Highland Fling Cocktail,,,,Ordinary Drink,,Alcoholic,Cocktail glass,Stir all ingredients (except olive) with ice and strain into a cocktail glass. Add the olive and serve.,,Alle Zutaten (außer Oliven) mit Eis verrühren und in ein Cocktailglas abseihen. Die Olive dazugeben und servieren.,,Mescolare tutti gli ingredienti (eccetto l'oliva) con ghiaccio e filtrare in una coppetta da cocktail.Aggiungere l'oliva e servire.,,,https://www.thecocktaildb.com/images/media/drink/0bkwca1492975553.jpg,Scotch,Sweet Vermouth,Orange bitters,Olive,,,,,,,,,,,,1 1/2 oz ,3/4 oz ,2 dashes ,1 ,,,,,,,,,,,,,,No,2017-04-23 20:25:53
17044,Homemade Kahlua,,,,Homemade Liqueur,,Alcoholic,Collins Glass,"Dissolve sugar in 2 cups of boiling water and add corn syrup. Dissolve the instant coffee in the remaining water. Pour syrup and coffee in a gallon jug. Let it cool. Add vodka and vanilla when cold. For the best result, let the mixture ""mature"" for 4-5 weeks.",,"Zucker in 2 Tassen kochendem Wasser auflösen und Maissirup hinzufügen. Lösen Sie den Instantkaffee in dem verbleibenden Wasser auf. Geben Sie Sirup und Kaffee in eine Kanne. Abkühlen lassen. Fügen Sie Wodka und Vanille hinzu, wenn sie kalt sind. Für das beste Ergebnis lassen Sie die Mischung 4-5 Wochen ""reifen"".",,"Sciogliere lo zucchero in 2 tazze di acqua bollente e aggiungere lo sciroppo di mais.
Sciogliere il caffè solubile nell'acqua rimasta.
Versare lo sciroppo e il caffè in una brocca da un gallone.
Lascialo raffreddare.
Aggiungere la vodka e la vaniglia quando sono fredde.
Per il miglior risultato lasciare ""maturare"" la miscela per 4-5 settimane.",,,https://www.thecocktaildb.com/images/media/drink/uwtsst1441254025.jpg,Sugar,Corn syrup,Coffee,Vanilla extract,Water,Vodka,,,,,,,,,,2 1/2 cups ,1 cup ,1 1/2 oz instant ,2 oz ,3 cups boiling ,1 fifth ,,,,,,,,,,,,No,2015-09-03 05:20:25
178316,Honey Bee,,Sweet,,Cocktail,,Alcoholic,Margarita glass,"Shake ingredients with crushed ice
",,,,Shakerare gli ingredienti con ghiaccio tritato,,,https://www.thecocktaildb.com/images/media/drink/vu8l7t1582475673.jpg,White Rum,Honey,Lemon Juice,,,,,,,,,,,,,6 cl,2 cl,2 cl,,,,,,,,,,,,,,,Yes,
